ds,Weekly_Sales,yhat,dept
2012-10-19,79638.60000000002,105986.12155012999,52
2012-10-26,86192.39999999998,117977.11586086683,52
2012-01-06,90527.5,22966.75823683171,58
2012-01-13,97702.5,163859.20347866305,58
2012-01-20,79282.5,-4144.973354986112,58
2012-01-27,74045.0,132516.4248623254,58
2012-02-03,97367.0,73025.29247565285,58
2012-02-10,107429.0,100651.76490124456,58
2012-02-17,127442.0,81163.41870215477,58
2012-02-24,93658.0,89349.89807247893,58
2012-03-02,105265.0,86171.00328636529,58
2012-03-09,109841.0,91450.45568778999,58
2012-03-16,98059.0,80713.98808531424,58
2012-03-23,82499.0,75263.04563595023,58
2012-03-30,80595.0,74638.4284310276,58
2012-04-06,101185.0,73636.45125038592,58
2012-04-13,98567.0,80611.52999676275,58
2012-04-20,99813.08,65928.58323283985,58
2012-04-27,92665.91,88854.22887776379,58
2012-05-04,82395.0,77255.9772228812,58
2012-05-11,77472.0,76682.56171825252,58
2012-05-18,97814.0,75500.81722911654,58
2012-05-25,77522.0,71253.70379110196,58
2012-06-01,82610.0,113553.64752544474,58
2012-06-08,102679.97,116685.2726875945,58
2012-06-15,145400.0,136598.12087240428,58
2012-06-22,124408.97,120608.71744916763,58
2012-06-29,99370.0,120622.30690687783,58
2012-07-06,110772.97,140812.31956571847,58
2012-07-13,122674.0,95506.16312055022,58
2012-07-20,131704.0,132888.91715523507,58
2012-07-27,101599.0,96526.9165057018,58
2012-08-03,133685.0,143719.30892583716,58
2012-08-10,121079.0,106999.57145480579,58
2012-08-17,143820.97,125342.31552036932,58
2012-08-24,128730.94,122968.2313291656,58
2012-08-31,139445.97,104770.41457176949,58
2012-09-07,126520.0,144276.63362094166,58
2012-09-14,117337.7,90197.86544312355,58
2012-09-21,146260.0,102349.04074387398,58
2012-09-28,153569.0,104226.68277262419,58
2012-10-05,157295.0,101389.51588605848,58
2012-10-12,165489.0,92619.53680167435,58
2012-10-19,130322.97,113880.3750251401,58
2012-10-26,148745.0,74399.9605940012,58
2012-01-06,114643.11999999998,-33907.23359069106,6
2012-01-13,92149.34,-2896.7450278891483,6
2012-01-20,94514.86000000002,138562.94248111,6
2012-01-27,95585.94,65528.51902646541,6
2012-02-03,117979.24,34631.194018613634,6
2012-02-10,152719.83999999997,142566.016883503,6
2012-02-17,168276.51000000004,153765.61235074597,6
2012-02-24,143146.41999999998,83149.97231433644,6
2012-03-02,127049.48999999999,95314.95073204146,6
2012-03-09,134463.64,118075.53168923002,6
2012-03-16,139079.37999999998,82923.1569187204,6
2012-03-23,113771.23,87419.68281877077,6
2012-03-30,131464.18,121450.39340116769,6
2012-04-06,143020.66999999995,100670.07834005072,6
2012-04-13,142962.72000000006,84120.2061546363,6
2012-04-20,125737.17,114643.27532496491,6
2012-04-27,128326.58000000003,121672.19176634698,6
2012-05-04,145245.97999999998,121118.12924605561,6
2012-05-11,166273.3200000001,164267.07739373,6
2012-05-18,187310.95,172998.97927531402,6
2012-05-25,165343.69000000003,121188.71305889585,6
2012-06-01,146055.42000000004,116425.76351182946,6
2012-06-08,153858.61000000002,154256.53275546082,6
2012-06-15,172464.20000000007,143729.81184988178,6
2012-06-22,164997.85,129523.35623905745,6
2012-06-29,153945.8000000001,157240.73866900237,6
2012-07-06,172052.81,146838.18933593924,6
2012-07-13,138838.56000000003,105406.17597035316,6
2012-07-20,162364.80000000005,122127.270694987,6
2012-07-27,153566.50000000003,142801.44866546223,6
2012-08-03,138191.20999999996,105466.15640826931,6
2012-08-10,134335.80000000002,97310.5519831905,6
2012-08-17,136312.12,122681.39588696403,6
2012-08-24,119299.87,84123.79494127026,6
2012-08-31,125517.10000000002,48504.134034421586,6
2012-09-07,129360.91000000003,95018.94717666693,6
2012-09-14,128442.64,98032.95520801614,6
2012-09-21,139965.15,34675.220647856026,6
2012-09-28,145374.71999999997,62104.36021990384,6
2012-10-05,138863.09000000003,115936.12166142842,6
2012-10-12,127999.18000000001,51122.76719552356,6
2012-10-19,125089.93999999999,36293.1238940763,6
2012-10-26,120232.07,143516.81142325592,6
2012-01-06,36434.78,20034.398463549613,65
2012-01-13,36523.39,39441.4845350542,65
2012-01-20,36855.91,17683.140517309974,65
2012-01-27,34133.89,31928.66708171106,65
2012-02-03,38837.87,20334.150328156407,65
2012-02-10,39283.88,28438.19338094976,65
2012-02-17,41589.14,26373.11641872099,65
2012-02-24,39398.26,31160.33061322048,65
2012-03-02,45276.06,27891.397196830767,65
2012-03-09,47388.47,32384.38923001999,65
2012-03-16,52276.9,33388.01718982275,65
2012-03-23,47852.85,26278.56019154674,65
2012-03-30,49625.7,29282.156241996134,65
2012-04-06,52606.09,32169.760605009815,65
2012-04-13,51824.93,31413.82897008463,65
2012-04-20,49829.59,27027.399513544984,65
2012-04-27,45946.46,31987.948066825582,65
2012-05-04,49167.26,29975.71295218558,65
2012-05-11,44291.81,37196.792988868,65
2012-05-18,48488.56,30195.035609570994,65
2012-05-25,45896.88,25666.667863647162,65
2012-06-01,47837.27,26994.64913736992,65
2012-06-08,48193.65,19808.833519675172,65
2012-06-15,43296.45,18529.35014336662,65
2012-06-22,46051.75,25114.396955528504,65
2012-06-29,38908.46,17879.393450169697,65
2012-07-06,39871.17,21677.625201261555,65
2012-07-13,45035.1,22370.26325315352,65
2012-07-20,49332.1,25512.798900152473,65
2012-07-27,48056.11,24736.919175510462,65
2012-08-03,48465.7,27080.094756472765,65
2012-08-10,53344.17,20202.625258969005,65
2012-08-17,54915.08,20011.944957164476,65
2012-08-24,55079.91,21309.23828052261,65
2012-08-31,57095.38,19212.783932034712,65
2012-09-07,54501.68,21377.603001683656,65
2012-09-14,52034.55,13945.780487690361,65
2012-09-21,48174.15,14337.562311928974,65
2012-09-28,48106.24,15975.03090829194,65
2012-10-05,48631.79,15749.833477764207,65
2012-10-12,45354.87,13147.977484441792,65
2012-10-19,46625.22,16297.947379813579,65
2012-10-26,41457.76,13406.063286033354,65
2012-01-06,253.31,87.96547568118055,45
2012-01-13,256.78000000000003,526.8485164140516,45
2012-01-20,115.17,232.81274024507246,45
2012-01-27,328.95000000000005,66.21329714831165,45
2012-02-03,134.61,130.26790444147673,45
2012-02-10,227.33999999999997,178.6461817434416,45
2012-02-17,308.95000000000005,203.90390841010833,45
2012-02-24,299.07,190.29271429701896,45
2012-03-02,257.87,209.49656233397204,45
2012-03-09,335.89000000000004,279.2227358443508,45
2012-03-16,376.56,356.9950600006285,45
2012-03-23,286.35,163.1948288624233,45
2012-03-30,160.02,218.54476642688354,45
2012-04-06,244.95999999999998,225.36055465199632,45
2012-04-13,297.63000000000005,138.16192377914732,45
2012-04-20,275.6,117.11139280727815,45
2012-04-27,220.35999999999999,205.0084113488161,45
2012-05-04,122.61,170.3048189986442,45
2012-05-11,202.30999999999997,161.87008788899618,45
2012-05-18,164.45999999999998,181.80444245617224,45
2012-05-25,119.61,93.84376717145722,45
2012-06-01,229.57,233.9907989061482,45
2012-06-08,266.22,204.06477321286582,45
2012-06-15,438.19000000000005,187.5501870307395,45
2012-06-22,113.61,125.17420825457513,45
2012-06-29,239.22,-14.239592264419798,45
2012-07-06,219.4,114.6309622122576,45
2012-07-13,-61.27000000000001,9.898622758783574,45
2012-07-20,127.37,421.7423381715597,45
2012-07-27,62.730000000000004,865.3901427563258,45
2012-08-03,145.37,263.1783874100097,45
2012-08-10,55.29,38.66676089737513,45
2012-08-17,195.76,46.889523586677925,45
2012-08-24,80.67,-13.443301993197224,45
2012-08-31,80.67,50.38357797572564,45
2012-09-07,150.81,167.1282105066243,45
2012-09-14,104.49,108.19316991833654,45
2012-09-21,158.4,208.99148263730496,45
2012-09-28,176.28,110.84569921808739,45
2012-10-05,117.92999999999999,107.47301387337325,45
2012-10-12,241.98000000000002,189.2429612360736,45
2012-10-19,110.52000000000001,103.79917085816946,45
2012-10-26,115.05000000000001,208.27730117543092,45
2012-01-06,1299.1400000000003,-1155.5227060138388,54
2012-01-13,1266.0600000000002,-94.5811249338326,54
2012-01-20,847.5199999999999,-954.8446552079413,54
2012-01-27,830.0400000000001,-238.26558913280837,54
2012-02-03,1490.94,-75.99297499985369,54
2012-02-10,1668.3800000000008,504.5491802551486,54
2012-02-17,2723.2200000000016,4059.2762325506774,54
2012-02-24,1184.82,1652.1137161773804,54
2012-03-02,1129.3200000000002,-70.16236929101365,54
2012-03-09,1329.96,202.7272736493161,54
2012-03-16,1387.6800000000003,130.73416209540187,54
2012-03-23,1245.1999999999998,151.92138861576132,54
2012-03-30,1029.1799999999998,233.31151995557377,54
2012-04-06,1147.7199999999998,1125.9904062741925,54
2012-04-13,875.1199999999998,-414.94801688507573,54
2012-04-20,1385.7800000000002,1000.0483443206284,54
2012-04-27,1183.78,-254.52280042731184,54
2012-05-04,1248.1000000000004,1602.2311424970824,54
2012-05-11,1632.7400000000007,3546.801042511747,54
2012-05-18,2266.1200000000013,2014.901674746157,54
2012-05-25,1013.0799999999998,475.03105957763086,54
2012-06-01,928.8899999999998,1442.0470246031155,54
2012-06-08,740.6199999999999,494.1260623894733,54
2012-06-15,1106.0800000000002,1801.0295032244483,54
2012-06-22,1098.7300000000002,2071.7751206188022,54
2012-06-29,1115.68,1811.1217196918014,54
2012-07-06,1068.8,1429.5256622466527,54
2012-07-13,880.5599999999998,951.9728133243811,54
2012-07-20,1053.2999999999997,1358.1991225090358,54
2012-07-27,1134.3999999999999,1620.686321350333,54
2012-08-03,1063.4399999999998,1236.95560819646,54
2012-08-10,1043.1799999999998,1389.767263430187,54
2012-08-17,717.64,1546.0329537225225,54
2012-08-24,1212.6199999999997,1378.1071880250176,54
2012-08-31,1134.6399999999999,945.0317996805334,54
2012-09-07,835.5599999999998,379.0060337386616,54
2012-09-14,785.67,10.171518322886072,54
2012-09-21,819.7199999999997,-520.5836962922691,54
2012-09-28,1036.4399999999996,-93.76545762207013,54
2012-10-05,1091.08,-134.90465006640454,54
2012-10-12,865.46,-135.69627434603512,54
2012-10-19,958.8399999999999,-127.72965456176587,54
2012-10-26,896.1199999999999,-410.46300162145957,54
2012-01-06,-221.42000000000002,-545.9930348087944,47
2012-01-13,-80.42,747.3655230798124,47
2012-01-20,-180.0,528.3559729299229,47
2012-01-27,24.5,-516.3985645010829,47
2012-02-03,381.5,-318.0377801255357,47
2012-02-10,250.5,609.9589924002091,47
2012-02-17,1189.0,639.5391359090726,47
2012-02-24,824.0,-103.65828291240996,47
2012-03-02,336.0,-651.9958780221505,47
2012-03-09,-1820.0,-698.8144457209454,47
2012-03-16,156.0,-394.6990469418599,47
2012-03-23,-324.0,-181.79781306579383,47
2012-03-30,-69.0,-372.7611944162361,47
2012-04-13,22.5,72.59382402786227,47
2012-04-20,-262.45,365.72405306098085,47
2012-04-27,266.8,-0.1579162233848308,47
2012-05-04,-21.5,-204.18715082490252,47
2012-05-11,-280.0,102.0818391835113,47
2012-05-18,8.5,191.3638832454997,47
2012-05-25,-256.0,-59.421152825755726,47
2012-06-01,18.86,-87.36160132127168,47
2012-06-08,125.0,13.528146566813831,47
2012-06-15,-348.88,-138.33093126574693,47
2012-06-22,178.57999999999998,-369.1564523629909,47
2012-06-29,760.92,-453.57040480672947,47
2012-07-06,-293.0,-374.24492696405576,47
2012-07-13,599.0,-132.81392553916893,47
2012-07-20,424.0,-85.89918011211338,47
2012-07-27,-5.0,-420.70278712284914,47
2012-08-03,727.0,-351.9086958550271,47
2012-08-10,-30.0,352.68893357630867,47
2012-08-17,264.0,312.97859221995844,47
2012-08-24,-1100.08,-846.2816211990007,47
2012-08-31,-158.0,-1342.163781885271,47
2012-09-07,81.96000000000001,-587.4208836084857,47
2012-09-14,-360.0,-130.8252999171454,47
2012-09-21,402.02,-266.22197562517056,47
2012-09-28,-288.0,41.379788343386195,47
2012-10-05,174.5,193.48536212032042,47
2012-10-12,-40.0,-664.7236613820548,47
2012-10-26,17.92,-77.3772184287314,47
2012-01-06,25091.800000000003,-505.03912502208914,59
2012-01-13,9970.02,-74418.06524294574,59
2012-01-20,9099.079999999998,-45290.12895974484,59
2012-01-27,8865.18,-43681.357732715805,59
2012-02-03,10063.000000000002,-65736.47662845551,59
2012-02-10,11844.989999999996,-58080.50475769425,59
2012-02-17,10626.729999999998,-50643.941682428995,59
2012-02-24,10947.580000000004,-65802.16801406513,59
2012-03-02,10561.34,-69848.76326270514,59
2012-03-09,10489.059999999996,-62408.01281449327,59
2012-03-16,10386.189999999999,-70147.18626506637,59
2012-03-23,9372.29,-78868.93669708316,59
2012-03-30,9334.580000000002,-73828.8894907569,59
2012-04-06,10001.679999999998,-75310.9589537801,59
2012-04-13,9382.33,-84776.09346221478,59
2012-04-20,9237.630000000006,-83378.97570239811,59
2012-04-27,9132.199999999999,-80892.12201796175,59
2012-05-04,9198.140000000001,-89356.76612872531,59
2012-05-11,9103.269999999999,-92650.84315437166,59
2012-05-18,8911.23,-88516.0847228017,59
2012-05-25,8385.810000000001,-93674.72933898933,59
2012-06-01,7009.349999999999,-100638.25202891883,59
2012-06-08,8489.419999999998,-97143.89346593147,59
2012-06-15,8270.449999999999,-97278.85605686276,59
2012-06-22,7836.24,-105078.78499782966,59
2012-06-29,8076.040000000003,-104477.88811656093,59
2012-07-06,7773.510000000001,-100878.95865579121,59
2012-07-13,7692.340000000002,-107588.21847381955,59
2012-07-20,7711.15,-111788.3878443824,59
2012-07-27,7400.170000000001,-107017.78843098623,59
2012-08-03,8162.96,-109051.7012653318,59
2012-08-10,8385.749999999996,-114985.99556340699,59
2012-08-17,8735.060000000001,-111267.68046061105,59
2012-08-24,8428.960000000001,-109928.40130215947,59
2012-08-31,8916.429999999998,-117906.38056897151,59
2012-09-07,7966.039999999999,-117959.72715287555,59
2012-09-14,7613.46,-113224.77720705073,59
2012-09-21,7984.289999999999,-120155.42217007616,59
2012-09-28,7371.8,-124312.1971047396,59
2012-10-05,7679.309999999999,-116361.77317356538,59
2012-10-12,7981.379999999998,-119549.58781159787,59
2012-10-19,7815.879999999999,-130003.17974705342,59
2012-10-26,7873.24,-120670.66474831023,59
2012-01-06,2.0,-189.54982227588903,78
2012-01-13,-19.76,-366.3506064505473,78
2012-01-20,-12.88,-270.3877178348664,78
2012-01-27,38.64,-16.949124501889372,78
2012-02-03,12.88,127.20660083398106,78
2012-02-10,64.64000000000001,116.7709702513306,78
2012-02-17,7.0,73.31074502694953,78
2012-03-02,5.0,65.5998334368284,78
2012-03-09,10.0,60.935805597216905,78
2012-03-16,1.0,42.31205176227346,78
2012-03-23,8.0,33.73753082348532,78
2012-04-06,3.0,70.92694503666866,78
2012-04-13,7.0,60.55268315938991,78
2012-04-20,7.0,49.80764530297845,78
2012-05-04,40.0,83.36039340862021,78
2012-05-11,15.0,76.92993608221202,78
2012-05-18,18.0,53.194455044840645,78
2012-06-08,-1.0,32.10133189766185,78
2012-06-15,3.0,15.383648315342473,78
2012-06-22,3.0,-2.209726695893174,78
2012-06-29,6.0,10.881095006775986,78
2012-07-20,3.0,16.374014339964457,78
2012-07-27,6.0,63.072841151247346,78
2012-09-07,3.0,10.663007726962121,78
2012-08-31,4.47,-10.640965665944535,39
2012-09-07,13.41,220.15794645532495,39
2012-09-14,20.86,-222.64985368036125,39
2012-09-21,20.86,362.73335088755584,39
2012-09-28,11.92,21.39272061389954,39
2012-10-05,13.41,137.01880263058007,39
2012-10-12,14.9,572.0252622626012,39
2012-10-19,8.94,312.1133130391092,39
2012-10-26,28.31,440.04335503142187,39
2012-01-06,1.0,6.739957046037252,43
2012-01-13,2.5,70.89516178569934,43
2012-01-20,0.5,-13.913798580207422,43
2012-02-24,0.5,4.529265846755193,43
2012-03-02,0.5,-14.443419944097464,43
2012-05-11,0.5,13.623142096573806,43
2012-01-06,9.96,-83.54821628144241,51
2012-01-20,0.96,-56.89130345607292,51
2012-01-27,5.92,-130.77740140404467,51
2012-03-09,13.440000000000001,-172.7419462499089,51
2012-03-16,0.96,-227.20152138294878,51
2012-03-23,9.12,-287.10532881551933,51
2012-04-06,5.0600000000000005,-210.89632198321758,51
2012-04-13,6.12,-131.67078939656625,51
2012-04-20,17.26,-58.86589131584505,51
2012-04-27,12.64,-192.5540831140046,51
2012-05-04,40.540000000000006,-139.74697320087716,51
2012-05-11,19.2,-180.85695809824603,51
2012-05-18,15.899999999999999,-72.01664675970335,51
2012-05-25,48.06,-67.7897691131819,51
2012-06-01,26.700000000000003,116.9348469297091,51
2012-06-08,53.980000000000004,17.99566298031499,51
2012-06-15,22.560000000000002,12.895146906369149,51
2012-06-22,17.82,81.57466384859589,51
2012-06-29,37.36,-21.529115315104974,51
2012-07-06,43.739999999999995,124.79278454789582,51
2012-07-13,12.64,-37.514516823618024,51
2012-07-20,34.58,-90.05590860352656,51
2012-07-27,2.36,-154.33086078437208,51
2012-08-03,10.600000000000001,-111.35296690293791,51
2012-08-10,4.76,-172.5214197372948,51
2012-08-17,1.16,10.868651457479615,51
2012-08-24,0.96,-162.1349778026625,51
2012-08-31,3.16,-189.04421366765993,51
2012-09-07,-164.36,-155.71480213689136,51
2012-09-14,9.48,-303.54472164103265,51
2012-09-21,3.16,-291.1698129895443,51
2012-09-28,2.96,-279.3628847555771,51
2012-10-12,13.38,-307.0472333383758,51
2012-01-06,242777.22000000003,264345.16481237346,18
2012-01-13,80376.84000000004,67975.55871482848,18
2012-01-20,70439.58000000003,52714.63280370453,18
2012-01-27,74734.75000000003,84679.11179098635,18
2012-02-03,119042.13000000002,111085.30416825664,18
2012-02-10,259839.80999999997,335906.8178995556,18
2012-02-17,613345.4899999999,537568.8879746794,18
2012-02-24,57803.54999999999,113017.62312306388,18
2012-03-02,56198.83999999999,-8335.348982102994,18
2012-03-09,63614.80999999999,35839.70650364895,18
2012-03-16,80079.12,64742.919063140405,18
2012-03-23,104879.89999999995,89676.52169848434,18
2012-03-30,181252.32000000004,289139.9960932139,18
2012-04-06,559733.3099999999,325767.41425200837,18
2012-04-13,261000.05000000005,92561.90881080567,18
2012-04-20,14722.500000000004,259948.50284135676,18
2012-04-27,3602.7499999999995,178438.92295362783,18
2012-05-04,776.73,30378.190350532823,18
2012-05-11,4.079999999999994,-2101.7031858976115,18
2012-05-18,2.0200000000000014,7986.119451405655,18
2012-05-25,29.259999999999998,-2933.9070728271035,18
2012-06-01,-3.5799999999999983,6336.293365902791,18
2012-06-08,52.53,-2036.1140285893925,18
2012-06-15,9.510000000000003,5454.741544318385,18
2012-06-22,35.65,-953.5879270462901,18
2012-06-29,22.05,4736.045083818492,18
2012-07-06,18.79,-408.8122988558025,18
2012-07-13,26.76,4150.870164019521,18
2012-07-20,23.96,559.8128376051318,18
2012-07-27,92.53999999999999,3395.9162620409625,18
2012-08-03,752.21,1535.4684505257173,18
2012-08-10,1591.91,2507.3117140809773,18
2012-08-17,2957.7799999999997,2990.928265445167,18
2012-08-24,3912.61,2116.7474944514106,18
2012-08-31,9119.52,6487.031515194743,18
2012-09-07,19873.78,4702.113002128259,18
2012-09-14,51304.030000000006,58675.182823753334,18
2012-09-21,185861.30999999997,157250.56612866986,18
2012-09-28,276418.0399999999,236626.10944657662,18
2012-10-05,376720.08,314395.37071465974,18
2012-10-12,446846.5699999998,415795.0167281647,18
2012-10-19,520846.84999999986,441021.1082267999,18
2012-10-26,703747.59,811236.9469042236,18
2012-01-13,402.0,88537.36734917904,77
2012-01-20,396.0,108160.62658281057,77
2012-01-27,783.53,83334.4398034343,77
2012-02-03,286.88,374091.2184684422,77
2012-02-10,1543.8200000000002,977351.9533539196,77
2012-02-17,1277.23,1004263.9958810424,77
2012-02-24,-8.27,84780.25367639426,77
2012-03-02,700.0,-557037.234955322,77
2012-03-09,760.96,9376.845488600302,77
2012-03-16,554.0,761990.5311471899,77
2012-03-23,382.86,606842.9762212738,77
2012-03-30,339.96000000000004,143170.03272570105,77
2012-04-13,175.0,116963.86759337645,77
2012-04-20,350.0,63349.94591223848,77
2012-05-11,198.0,-777814.0797238846,77
2012-05-18,473.0,-604186.5466380444,77
2012-06-01,8.44,859536.5679572312,77
2012-08-17,-175.0,1112133.644755764,77
2012-08-31,3.08,4493.352478586399,77
2012-10-12,125.0,330747.70404335595,77
2012-10-26,-21.63,373243.6051552828,77
2012-01-06,50.0,422773.38311678055,99
2012-01-20,43.300000000000004,-7355437.850730759,99
2012-01-27,28.0,-3572453.470237754,99
2012-02-03,5980.0,-126188.36985450677,99
2012-02-10,33559.03,58420.072516173066,99
2012-02-17,14844.539999999999,82922.10375352722,99
2012-02-24,400.01,77159.52973013988,99
2012-03-02,790.02,91011.64250253187,99
2012-03-09,320.01,72042.0815076509,99
2012-03-16,0.02,86514.0313794667,99
2012-03-23,1.01,75047.05768305069,99
2012-04-06,1553.18,82609.8946599621,99
2012-04-13,386.06,85366.09241318243,99
2012-04-20,1.9,87927.75012374256,99
2012-05-04,7400.01,94806.25741815293,99
2012-05-11,1105.0,89716.83576374903,99
2012-05-18,-11.99,102744.87613606377,99
2012-05-25,32.44,51137.79962686711,99
2012-06-01,29.9,91970.6009967493,99
2012-06-08,2404.76,99559.73173436115,99
2012-06-15,4134.76,103826.20796298841,99
2012-06-22,800.0,93288.2935590148,99
2012-06-29,0.0,118325.30404482695,99
2012-07-06,210.29000000000002,97288.56299401732,99
2012-07-13,61.43,101193.22040776041,99
2012-07-20,150.97,419703.9954398479,99
2012-07-27,120.53999999999999,823359.57527509,99
2012-08-03,1820.7599999999998,-2250683.0756737185,99
2012-08-10,510.31999999999994,-3227157.787847004,99
2012-08-17,411.25,-189146.44747900032,99
2012-08-24,3091.0899999999997,178581.1231530887,99
2012-08-31,611.1099999999999,71262.01515944683,99
2012-09-07,234.03999999999996,113181.21266629925,99
2012-09-14,31.16,96048.99095040461,99
2012-09-21,119.80999999999999,107480.12845097092,99
2012-09-28,0.01,153739.68544508104,99
2012-10-05,11587.17,94432.20659677955,99
2012-10-12,2024.93,115226.14140217079,99
2012-10-19,0.03,68964.93448957973,99
2012-10-26,41.89,161777.9677622973,99
2012-01-06,50.0,45877.71171137814,99
2012-01-20,43.300000000000004,195178.61239926837,99
2012-01-27,28.0,118420.84839272071,99
2012-02-03,5980.0,34832.98177020846,99
2012-02-10,33559.03,15388.100250460997,99
2012-02-17,14844.539999999999,22499.68351301925,99
2012-02-24,400.01,20332.4930590393,99
2012-03-02,790.02,17074.10275699069,99
2012-03-09,320.01,17468.471155252497,99
2012-03-16,0.02,17236.72480240281,99
2012-03-23,1.01,18104.038358266724,99
2012-04-06,1553.18,14457.758365679461,99
2012-04-13,386.06,14446.710641291313,99
2012-04-20,1.9,16553.940896953383,99
2012-05-04,7400.01,10055.711999972613,99
2012-05-11,1105.0,12031.992660749598,99
2012-05-18,-11.99,10540.980947039725,99
2012-05-25,32.44,5554.6684644157685,99
2012-06-01,29.9,8360.588543082209,99
2012-06-08,2404.76,14527.999616876426,99
2012-06-15,4134.76,13610.57421667141,99
2012-06-22,800.0,13441.691274539613,99
2012-06-29,0.0,19754.76590042656,99
2012-07-06,210.29000000000002,21068.46922056041,99
2012-07-13,61.43,15923.813119056955,99
2012-07-20,150.97,16377.189011815452,99
2012-07-27,120.53999999999999,20529.642463671913,99
2012-08-03,1820.7599999999998,19537.408843909012,99
2012-08-10,510.31999999999994,17728.043799651055,99
2012-08-17,411.25,18532.28308490118,99
2012-08-24,3091.0899999999997,16749.159657076394,99
2012-08-31,611.1099999999999,14000.449202264208,99
2012-09-07,234.03999999999996,13891.262736484603,99
2012-09-14,31.16,13108.5903610864,99
2012-09-21,119.80999999999999,14360.713913802134,99
2012-09-28,0.01,19747.213078588597,99
2012-10-05,11587.17,16760.72245290814,99
2012-10-12,2024.93,6690.762547526327,99
2012-10-19,0.03,10510.477040878312,99
2012-10-26,41.89,17940.23657499879,99
2012-01-06,50.0,1155797.6548735441,99
2012-01-20,43.300000000000004,-1078972.0018890263,99
2012-01-27,28.0,341940.7760647013,99
2012-02-03,5980.0,-849892.7130254741,99
2012-02-10,33559.03,686854.5449428331,99
2012-02-17,14844.539999999999,-175376.67648017698,99
2012-02-24,400.01,-266883.76801616914,99
2012-03-02,790.02,4289.973055850458,99
2012-03-09,320.01,53545.549462876814,99
2012-03-16,0.02,-198712.96631499956,99
2012-03-23,1.01,184823.82222164102,99
2012-04-06,1553.18,3443.797131609976,99
2012-04-13,386.06,12796.660600527985,99
2012-04-20,1.9,31757.78340881619,99
2012-05-04,7400.01,305557.4438261504,99
2012-05-11,1105.0,-15465.709344110019,99
2012-05-18,-11.99,-156201.57489602736,99
2012-05-25,32.44,378932.8280474776,99
2012-06-01,29.9,-118949.27814957805,99
2012-06-08,2404.76,38259.074928083595,99
2012-06-15,4134.76,72647.91552854332,99
2012-06-22,800.0,-30908.793507699884,99
2012-06-29,0.0,-101638.21805534176,99
2012-07-06,210.29000000000002,234847.97772434476,99
2012-07-13,61.43,-49993.786137215844,99
2012-07-20,150.97,-453588.1253647764,99
2012-07-27,120.53999999999999,373534.9351046861,99
2012-08-03,1820.7599999999998,-990487.6079293939,99
2012-08-10,510.31999999999994,566358.8472753187,99
2012-08-17,411.25,-214881.66453257334,99
2012-08-24,3091.0899999999997,202639.8452845319,99
2012-08-31,611.1099999999999,-34378.43808498251,99
2012-09-07,234.03999999999996,-10868.726115376388,99
2012-09-14,31.16,-15648.178015274472,99
2012-09-21,119.80999999999999,318587.2208719045,99
2012-09-28,0.01,-282697.4665929505,99
2012-10-05,11587.17,134896.10034612086,99
2012-10-12,2024.93,-50661.481900435785,99
2012-10-19,0.03,9866.048067264139,99
2012-10-26,41.89,25518.15816348143,99
